ID,region,ownd,kids,inc,sex,wlth,hv,incmed,incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,Predicted_Donor,Predicted_Donation_Amount
3527,ter3,1,5,2,0,2,226,38,72,5,32,69,17,9,20,9,14.36,0,0.0
3529,ter4,1,1,2,1,8,136,35,35,19,67,90,21,12,17,10,11.21,0,0.0
3530,ter5,1,2,1,1,9,115,21,47,33,27,61,19,7,18,5,11.15,0,0.0
3532,ter4,1,3,7,0,9,172,26,52,13,41,77,10,4,24,7,5.55,0,0.0
3534,ter1,1,3,4,1,6,155,54,54,5,43,65,18,19,39,15,14.74,1,13.607373593317757
3535,ter1,1,0,7,1,9,178,48,48,8,50,85,8,11,22,3,6.34,1,14.360579945916475
3539,ter4,0,3,5,1,7,145,37,38,9,60,89,14,13,25,22,10.04,0,0.0
3540,ter1,1,2,2,0,8,129,24,36,17,39,54,17,16,21,10,8.5,0,0.0
3543,ter2,1,0,2,1,8,134,70,70,5,21,35,6,12,11,3,4.81,1,12.515606977068057
3548,ter1,0,3,2,1,7,146,32,44,23,45,77,6,3,14,6,6.34,0,0.0
3556,ter2,1,4,4,1,8,118,20,29,39,113,271,11,14,15,11,6.03,1,12.54920447363372
3561,ter2,1,4,4,1,1,107,19,37,18,30,60,12,8,19,8,6.72,1,11.500968090923328
3574,ter1,1,0,6,1,6,190,54,59,17,55,62,6,5,19,3,3.17,1,13.558723690693283
3577,ter5,1,2,6,0,2,195,58,73,2,78,131,5,5,20,4,2.32,0,0.0
3578,ter2,1,2,6,0,8,229,43,74,3,152,340,6,4,14,5,7.64,1,13.57099524292646
3581,ter3,1,2,3,0,4,129,24,37,35,29,77,27,33,22,6,15.2,0,0.0
3589,ter1,1,2,4,1,8,133,32,44,9,90,106,18,22,14,8,17.52,1,14.466015090520903
3593,ter5,0,2,4,1,8,144,31,70,16,85,334,15,16,9,3,8.04,1,13.085277435985102
3596,ter1,1,2,3,1,1,188,28,62,22,59,85,6,7,18,7,4.89,0,0.0
3599,ter2,1,2,2,0,7,138,67,67,16,54,96,18,19,8,3,12.28,1,13.03399565758638
3601,ter5,1,2,4,0,9,274,50,57,5,30,60,20,14,17,25,10.22,1,13.450688319871386
3603,ter2,1,3,1,1,9,131,20,32,30,46,96,7,4,21,4,5.63,1,10.75002711496877
3610,ter4,1,4,7,1,0,121,21,34,28,74,125,14,16,14,15,13.6,0,0.0
3619,ter5,0,2,1,0,7,170,33,41,15,90,155,18,26,18,3,12.44,0,0.0
3621,ter2,1,3,4,1,9,191,40,49,8,30,60,8,14,29,9,8.93,1,12.59308547802354
3623,ter5,1,4,5,0,8,300,71,73,1,27,52,20,17,14,9,11.55,1,13.187011585879842
3627,ter2,1,2,5,1,4,119,31,33,13,57,107,14,9,13,5,10.09,1,13.13708741868738
3630,ter2,0,3,4,1,9,235,39,50,5,29,56,26,28,26,23,13.5,1,12.866871849227982
3634,ter5,1,2,4,1,9,123,24,28,27,88,106,40,18,22,15,15.43,1,14.458066993997939
3636,ter2,1,1,2,0,7,116,13,18,57,53,100,10,13,21,6,7.75,1,13.033550365264578
3643,ter1,1,0,2,1,8,121,10,37,37,141,415,11,9,16,17,5.93,1,13.653161770738475
3647,ter5,0,4,4,1,9,263,52,63,1,17,47,13,17,14,18,10.48,1,11.801091529444243
3648,ter2,1,3,5,0,9,204,43,103,13,47,145,12,6,15,7,5.01,1,12.824025581881616
3649,ter5,0,0,4,1,4,135,27,53,14,43,102,20,13,18,16,12.21,1,13.743214908766692
3652,ter4,1,4,4,0,8,150,25,52,18,102,243,35,31,22,10,24.18,1,17.262582043913373
3653,ter4,1,2,6,0,9,122,39,58,10,88,111,4,2,13,5,3.98,1,14.8353190226109
3654,ter4,1,2,2,0,9,257,45,82,0,75,92,15,16,10,7,7.86,1,14.685046824454234
3659,ter1,1,3,6,0,3,263,47,61,11,114,259,7,11,28,6,8.18,0,0.0
3662,ter1,1,3,4,1,8,150,37,60,17,108,178,9,6,15,6,8.23,1,12.765272481043757
3664,ter5,1,2,2,0,2,276,52,65,1,27,113,113,65,13,7,22.87,0,0.0
3673,ter5,1,2,2,0,4,91,19,24,29,89,272,13,10,14,6,4.55,0,0.0
3678,ter1,1,0,5,1,8,97,24,31,10,61,136,22,21,24,9,11.46,1,14.917534078622044
3681,ter4,0,3,5,0,0,126,21,37,12,48,62,25,15,18,4,11.0,0,0.0
3690,ter5,1,5,1,1,5,407,100,119,0,113,346,5,2,16,10,4.89,1,10.738574605567258
3691,ter4,1,3,3,1,9,202,68,78,7,77,134,18,13,16,7,7.99,1,14.720989507519592
3694,ter3,1,1,2,0,5,207,46,69,13,69,125,125,75,23,3,21.17,1,18.085321873348697
3701,ter5,1,2,7,1,2,186,63,63,2,56,62,44,23,36,7,14.2,0,0.0
3709,ter2,1,4,1,0,9,104,16,24,35,58,80,13,8,22,4,9.27,1,10.939378720525085
3717,ter1,1,0,4,0,8,144,25,28,29,66,80,35,23,18,9,16.97,1,15.425263272377569
3720,ter2,1,2,4,1,9,133,52,52,9,41,83,41,29,36,9,19.01,1,14.874136127367317
3723,ter2,1,2,4,1,8,84,10,21,58,97,120,51,20,8,5,17.82,1,14.814855141818317
3728,ter4,0,2,1,0,9,96,16,26,35,116,219,19,15,16,6,5.8,0,0.0
3734,ter2,1,3,1,1,8,188,42,78,5,45,60,15,10,14,7,19.06,1,12.331027499767552
3739,ter4,1,2,4,0,7,411,69,78,1,26,70,16,10,21,4,10.28,1,15.261261143367198
3746,ter4,0,2,6,1,8,120,42,56,4,78,208,19,18,15,7,14.37,0,0.0
3748,ter5,1,3,4,0,9,56,9,15,68,92,148,13,9,17,6,9.47,1,13.561034103476729
3749,ter5,0,2,6,0,3,210,43,55,6,50,72,24,14,21,7,12.15,0,0.0
3750,ter5,1,2,1,1,8,150,40,55,14,15,47,11,4,13,3,7.29,0,0.0
3752,ter5,1,2,5,1,3,195,49,49,6,23,52,14,6,20,8,9.87,0,0.0
3753,ter2,1,2,2,1,9,229,25,73,6,92,210,38,36,11,1,16.44,1,14.380401440479702
3768,ter3,1,0,4,0,8,147,67,67,3,60,113,11,8,14,4,7.09,1,14.663716446764914
3771,ter3,1,3,7,0,7,169,41,55,5,116,118,23,29,30,4,12.95,1,15.912305416750455
3772,ter2,1,1,4,1,8,175,45,51,2,28,77,14,19,15,5,11.64,1,13.76102697472115
3777,ter1,1,0,6,1,6,140,38,47,12,79,84,23,12,19,10,15.59,1,15.073441959130603
3778,ter1,1,0,1,1,9,176,34,49,5,15,43,11,4,12,11,11.34,1,12.282644527567685
3782,ter3,1,4,4,1,5,337,89,89,0,127,245,18,11,20,5,15.26,1,14.390653646452783
3785,ter1,1,4,5,1,8,112,22,38,27,32,71,10,7,17,8,11.09,0,0.0
3789,ter2,1,4,5,1,7,313,52,72,4,45,86,12,8,17,8,9.34,1,12.387855023957274
3794,ter2,1,2,2,1,8,87,22,26,38,63,76,15,8,19,10,8.45,1,12.210258072547175
3807,ter5,1,0,4,1,8,102,14,39,33,79,196,43,20,22,10,16.78,1,15.762779023459146
3810,ter5,0,0,6,1,8,188,24,58,22,83,156,20,25,18,7,12.42,1,15.087358645208093
3814,ter2,1,3,4,1,0,174,32,65,13,92,132,10,7,32,4,7.11,1,12.496638719014161
3815,ter2,1,0,5,0,3,178,49,53,5,50,60,27,16,17,3,10.33,1,14.382047929626587
3816,ter5,1,1,5,1,9,201,46,53,10,82,125,16,15,18,8,8.49,1,14.339867155029998
3818,ter1,1,2,5,1,5,167,29,47,24,52,89,25,19,17,10,15.11,0,0.0
3827,ter1,1,4,4,1,9,80,39,39,16,51,92,40,19,19,4,27.05,1,14.335615485175145
3828,ter3,1,2,1,1,9,126,30,47,9,19,33,6,4,22,7,3.92,0,0.0
3829,ter2,0,3,5,0,9,178,30,38,17,90,154,154,56,14,15,19.61,1,15.328253208723059
3830,ter2,1,2,3,1,1,169,47,62,10,64,110,16,19,18,11,13.1,1,13.488120419823519
3831,ter4,0,0,4,1,8,116,31,31,27,55,95,21,17,15,4,8.73,1,15.533463556920667
3843,ter3,1,3,4,1,7,235,41,58,1,27,62,44,14,15,4,18.31,1,14.409722559923932
3849,ter5,1,1,2,1,0,198,50,50,4,39,56,4,3,17,4,4.69,0,0.0
3856,ter5,0,0,4,1,9,107,36,36,20,38,73,10,8,13,3,11.05,1,13.281881774700807
3858,ter1,0,4,2,1,8,159,35,55,11,89,159,4,2,23,28,3.11,0,0.0
3861,ter4,1,3,4,1,8,133,28,34,15,89,110,19,21,17,18,16.43,1,16.043938221501307
3862,ter5,1,0,4,1,8,171,63,67,1,57,94,5,4,17,4,5.84,1,13.479553594165388
3869,ter5,1,3,6,0,9,148,29,46,17,94,123,9,5,23,3,4.25,1,12.731991952881563
3872,ter4,1,3,2,1,8,177,28,44,10,51,80,34,19,22,4,10.02,0,0.0
3873,ter2,1,5,4,1,8,460,68,98,0,39,47,15,11,17,12,10.1,1,11.957386352217533
3885,ter2,0,2,5,1,9,201,45,83,11,64,139,22,40,15,5,18.96,1,15.240483198058802
3890,ter4,0,2,1,1,8,121,40,40,36,65,90,17,8,16,7,7.48,0,0.0
3891,ter4,1,0,4,1,6,278,27,67,12,44,89,15,19,17,2,16.29,1,17.23278850832336
3893,ter2,1,3,2,0,9,180,55,55,7,122,396,19,10,13,4,10.22,1,12.311085677417108
3900,ter4,1,4,5,1,9,99,21,36,22,41,69,28,18,20,4,15.78,0,0.0
3901,ter1,1,2,4,1,6,214,24,63,20,50,68,17,32,16,5,13.3,1,14.63630361191423
3904,ter3,1,2,2,1,5,191,33,54,7,90,129,7,8,15,8,6.58,1,12.964969905212515
3911,ter1,1,2,5,1,8,188,30,58,13,68,121,42,26,22,10,27.64,1,16.202626622711765
3918,ter5,1,2,5,0,2,153,41,41,18,10,30,9,5,12,12,7.46,0,0.0
3920,ter1,1,4,2,0,9,167,49,62,7,95,197,5,5,8,13,3.56,1,10.857791039163484
3923,ter4,1,2,4,0,8,225,52,76,1,80,183,13,8,17,3,7.93,1,15.204080346950409
3924,ter1,1,2,7,1,6,555,217,217,0,38,55,9,7,11,4,5.14,1,14.445707435154903
3936,ter2,1,3,1,1,8,309,39,84,7,35,80,12,10,18,3,7.88,1,11.280577126094398
3938,ter1,1,3,7,1,9,152,80,80,7,11,45,21,30,8,4,20.66,1,15.360880321207732
3943,ter5,1,3,5,1,4,211,22,56,26,40,64,38,32,19,4,19.21,0,0.0
3947,ter4,0,1,5,0,4,101,19,40,30,130,280,15,10,20,6,4.6,0,0.0
3948,ter4,1,3,4,0,9,181,71,71,7,84,162,67,24,17,7,17.55,1,16.504156439070186
3952,ter3,0,3,2,1,9,279,58,71,3,67,113,6,4,14,5,5.2,0,0.0
3954,ter2,1,2,2,0,9,262,96,97,0,82,202,39,17,15,5,16.67,1,13.688065280545773
3955,ter2,0,1,5,1,8,255,67,76,2,49,75,51,55,22,9,18.81,1,16.05951640170308
3959,ter2,1,2,4,0,8,209,23,57,15,97,196,40,52,21,15,24.05,1,16.829844379484364
3963,ter3,1,1,4,1,8,511,115,208,0,28,54,37,23,21,5,22.77,1,17.612198275882857
3966,ter5,0,2,4,1,9,280,36,64,14,22,66,14,7,12,5,9.09,1,12.258767165809937
3968,ter3,0,1,2,0,9,116,24,35,31,27,71,71,30,14,4,18.1,0,0.0
3969,ter5,0,3,3,0,8,228,23,55,23,22,48,47,26,12,4,15.16,0,0.0
3972,ter5,1,2,2,0,9,103,21,35,29,43,56,8,7,19,6,10.59,0,0.0
3973,ter5,1,4,2,1,6,170,26,64,8,79,181,16,13,18,6,11.37,0,0.0
3974,ter5,1,3,4,0,8,178,52,52,12,83,143,56,25,12,23,24.2,1,15.189854141295235
3976,ter4,1,3,2,1,7,119,11,37,50,45,90,25,24,15,4,14.09,0,0.0
3978,ter1,1,3,5,1,8,209,97,97,3,22,51,11,13,18,6,7.51,1,13.075801030533464
3979,ter5,1,3,4,1,9,127,34,42,10,71,140,11,12,20,5,7.24,1,12.716964307971102
3980,ter5,0,1,7,1,9,174,37,57,7,84,175,103,35,11,5,22.89,0,0.0
3983,ter5,1,1,4,1,2,127,44,44,10,121,185,16,8,19,8,13.46,1,14.190407158240916
3989,ter4,1,2,4,1,8,167,31,62,13,44,63,22,27,8,5,27.62,1,17.788896014382733
3990,ter4,1,5,4,1,2,227,49,74,5,6,87,87,51,15,5,36.91,1,18.292350132572956
3991,ter2,1,2,5,1,9,277,77,88,1,34,59,10,9,18,13,8.41,1,13.304944885370325
3993,ter5,1,2,5,0,8,220,56,70,0,98,143,14,9,20,6,10.25,1,13.915382081609202
3997,ter2,1,3,6,1,9,127,35,39,9,80,129,79,46,17,6,15.72,1,15.133036572784139
3998,ter1,1,2,3,1,8,184,44,58,15,32,55,17,13,20,7,12.65,0,0.0
4001,ter5,1,3,4,0,6,121,27,34,23,71,125,16,9,31,9,8.8,1,12.93629464243287
4006,ter4,1,2,2,0,8,131,34,64,13,132,178,12,8,21,2,9.25,1,14.846560415533684
4008,ter2,1,5,5,1,2,178,35,51,14,48,68,22,14,15,4,11.81,1,12.325038801497724
4012,ter4,1,1,3,0,9,145,19,42,31,16,61,15,6,18,6,13.99,0,0.0
4013,ter1,1,4,2,0,8,163,41,51,11,44,61,54,45,12,6,19.73,0,0.0
4014,ter5,0,2,4,1,6,131,9,21,50,40,73,9,5,18,6,6.83,1,12.18645825935256
4022,ter5,1,2,4,0,0,417,109,115,0,17,45,11,6,16,7,8.28,1,13.096859821430169
4026,ter5,1,5,4,0,8,83,19,28,50,72,75,37,12,13,3,13.62,1,12.868546447023363
4028,ter4,0,2,6,1,8,191,115,115,5,88,183,35,33,22,15,18.06,0,0.0
4036,ter3,1,4,2,1,9,253,50,80,0,95,120,28,21,10,7,18.6,1,14.05384208226736
4040,ter2,1,2,6,1,3,192,34,48,27,91,165,15,10,14,4,14.3,1,14.150615425623
4042,ter4,1,2,5,1,9,117,16,28,41,43,71,12,10,20,6,10.61,0,0.0
4043,ter1,1,2,1,0,3,125,22,47,24,98,266,5,3,11,5,5.16,0,0.0
4047,ter3,1,2,4,1,8,159,31,46,16,61,108,30,14,20,15,18.07,1,15.22252139774803
4048,ter3,0,0,4,1,3,109,34,35,19,58,99,10,7,13,3,5.92,1,13.515920999679237
4049,ter3,1,2,1,1,9,205,29,57,5,49,76,23,19,37,4,13.18,0,0.0
4057,ter3,1,4,5,1,8,245,57,69,1,34,54,18,20,23,4,9.77,1,13.968453842107728
4068,ter5,1,2,7,1,9,137,24,43,10,75,108,17,7,15,7,9.36,0,0.0
4069,ter3,0,0,7,0,9,200,30,51,15,25,50,16,20,21,5,8.67,1,15.241696578716825
4073,ter3,1,2,5,1,5,204,32,79,14,41,73,73,38,36,6,26.71,0,0.0
4078,ter3,1,3,5,1,8,103,24,25,18,65,89,9,8,8,5,9.79,0,0.0
4081,ter2,1,2,2,0,8,57,20,20,34,94,129,22,31,12,5,11.31,1,13.564782758020323
4087,ter5,1,2,4,1,8,234,62,71,1,80,99,38,23,19,11,11.34,1,14.183076994781892
4088,ter5,1,3,2,1,8,187,47,51,5,8,32,7,4,19,6,5.7,0,0.0
4096,ter5,1,2,4,1,8,121,25,36,10,59,96,6,10,17,9,3.57,1,12.5289201739558
4097,ter2,1,3,3,0,8,133,35,35,22,41,66,7,7,35,13,6.93,1,11.956229830958003
4100,ter1,1,0,1,1,4,128,20,37,17,31,73,7,6,17,6,5.32,1,11.881658504937004
4105,ter5,1,3,7,0,9,192,77,77,8,43,64,11,8,23,4,6.34,0,0.0
4106,ter2,1,3,4,0,9,196,45,45,11,89,124,10,5,20,5,4.98,1,12.021737653078628
4107,ter2,1,4,4,0,8,168,26,52,22,47,64,10,5,14,5,6.16,1,11.665238372477443
4114,ter4,1,0,6,0,9,309,68,80,1,14,38,13,15,27,4,8.58,1,16.580828687915066
4117,ter4,1,2,5,0,7,232,36,54,6,31,58,12,10,14,5,7.56,0,0.0
4121,ter3,1,4,1,1,8,274,50,77,3,90,158,5,3,11,10,5.08,1,11.458062880508948
4123,ter5,1,4,2,1,3,250,36,53,9,54,89,21,22,31,7,17.36,0,0.0
4124,ter3,1,3,4,0,6,215,53,79,3,23,55,37,22,15,6,22.74,1,15.467095690375416
4127,ter1,1,3,4,1,3,170,30,37,21,73,215,25,29,18,7,17.93,1,14.489560440061076
4129,ter5,0,2,4,0,4,155,20,39,33,47,77,8,10,20,7,5.47,0,0.0
4143,ter4,1,0,4,1,1,179,20,58,31,27,58,3,1,17,22,1.29,1,15.00894539364688
4144,ter3,1,2,4,0,8,157,25,41,18,27,56,25,18,12,7,12.97,1,14.642365981472665
4158,ter5,0,3,4,1,0,164,55,62,3,35,75,38,23,8,4,27.36,0,0.0
4160,ter5,1,0,2,1,7,121,37,37,11,14,44,17,12,22,3,7.9,1,12.931046886380004
4171,ter2,1,3,4,0,9,215,82,82,3,93,220,25,16,13,10,8.19,1,13.122873777351009
4172,ter1,1,0,7,0,5,117,25,49,27,56,83,7,4,14,8,8.65,1,14.5333423176235
4179,ter1,0,3,3,1,3,181,56,56,8,92,206,25,21,28,19,14.83,0,0.0
4183,ter2,1,2,2,0,9,140,36,53,11,39,56,55,37,20,6,18.08,1,14.246171829769938
4187,ter2,1,4,4,1,2,270,94,94,0,8,47,47,29,14,7,18.86,1,13.795969900682877
4193,ter5,1,2,3,1,8,223,78,97,0,49,108,108,95,15,2,40.31,1,20.10295621921844
4196,ter2,1,2,4,1,8,128,39,42,20,65,110,19,23,19,13,14.97,1,14.27346764084129
4197,ter1,0,3,4,0,3,169,29,49,39,34,75,16,15,24,6,13.37,0,0.0
4198,ter3,1,1,7,0,8,135,21,41,27,48,71,6,5,16,4,4.6,1,14.655999445015745
4204,ter2,1,2,2,0,9,179,60,60,0,16,55,14,15,8,7,7.01,1,11.85865131152691
4205,ter1,1,5,6,1,8,162,43,44,8,102,210,21,16,17,3,9.08,1,12.511800842153953
4207,ter4,1,2,4,1,8,134,31,36,14,51,83,13,10,16,5,10.77,1,15.180316665531535
4211,ter4,1,2,4,1,7,282,78,94,1,51,94,14,12,23,14,5.94,1,15.202801451011425
4212,ter1,1,0,1,1,8,212,65,65,3,78,149,13,11,13,3,8.47,1,12.73654347216509
4217,ter4,0,1,4,1,4,186,22,62,25,90,135,11,4,14,5,9.89,1,14.995998895824304
4218,ter2,1,1,4,1,7,109,51,51,19,107,202,16,20,23,10,11.04,1,14.49473247378842
4225,ter3,1,2,5,0,3,203,33,54,9,23,57,16,12,23,7,6.64,0,0.0
4227,ter1,1,3,1,1,8,147,34,47,17,28,53,11,10,39,4,6.73,0,0.0
4231,ter1,1,4,4,0,8,115,51,51,18,13,54,5,3,23,4,3.88,1,11.28870381244358
4232,ter2,1,3,5,1,4,312,112,112,1,72,70,24,12,12,7,14.87,1,13.896773483283352
4239,ter3,1,2,6,1,8,142,40,45,5,21,67,28,19,22,5,13.64,0,0.0
4243,ter1,1,2,4,1,8,139,14,27,30,11,34,4,7,37,5,3.78,1,12.353976497879813
4244,ter1,1,2,3,0,8,170,38,44,5,100,149,11,8,15,6,8.34,1,12.614397445704626
4246,ter1,0,2,4,1,8,179,56,63,8,31,48,4,3,19,6,4.15,1,11.356991262792928
4247,ter5,1,5,2,0,8,207,36,43,12,57,66,39,30,20,3,24.9,0,0.0
4249,ter5,1,4,4,1,2,127,31,40,19,45,71,15,15,15,5,10.28,1,12.546307874985576
4257,ter1,1,3,2,1,8,158,45,45,9,41,67,5,9,15,3,8.24,0,0.0
4261,ter5,1,3,4,0,8,183,38,48,4,26,51,22,17,19,5,13.5,1,13.291545009986825
4262,ter2,1,0,4,1,9,129,36,44,10,57,65,13,12,14,5,5.42,1,13.415513002305168
4263,ter2,1,2,3,0,8,123,22,35,28,29,55,5,4,19,6,6.87,1,12.139415627327741
4267,ter2,0,3,4,1,6,209,51,57,10,93,213,12,12,22,5,12.86,1,12.471238791345048
4286,ter5,0,1,4,1,8,118,29,35,13,35,100,40,43,23,4,23.66,1,15.669631579582843
4287,ter5,1,3,2,1,9,134,56,56,4,89,222,85,28,37,9,14.11,1,13.606624128137007
4288,ter1,1,2,2,1,8,276,67,95,4,39,89,10,14,21,7,8.1,1,12.584496719575032
4289,ter3,1,1,6,0,8,186,35,48,5,80,117,117,67,21,6,24.61,1,18.98980425064898
4294,ter1,1,2,4,1,9,215,67,67,5,84,106,18,15,37,6,11.13,1,13.808467040491275
4295,ter5,1,2,6,1,8,117,23,41,22,58,100,20,13,15,5,19.03,0,0.0
4296,ter1,1,2,5,0,4,75,30,30,24,25,76,76,57,17,14,31.49,0,0.0
4297,ter1,1,0,3,0,6,183,47,47,9,42,67,12,6,19,6,13.73,1,13.734862840649592
4309,ter2,1,2,4,1,1,156,49,71,16,120,219,16,39,19,3,16.67,1,15.572659860972525
4311,ter2,0,0,4,1,8,201,23,80,36,13,43,14,10,23,6,10.44,1,13.643027077717608
4312,ter3,1,2,1,1,2,182,76,76,11,38,65,7,10,20,4,6.71,0,0.0
4319,ter1,1,3,6,1,7,142,31,45,14,101,154,4,6,13,7,3.33,1,12.377230789777382
4323,ter2,1,2,2,0,9,102,31,31,18,66,121,10,11,21,8,8.11,1,12.15719114009396
4327,ter2,1,0,3,0,8,324,105,110,0,59,69,11,9,36,4,4.49,1,13.516770267892252
4328,ter4,1,1,7,1,3,107,15,34,43,94,221,19,14,13,6,9.16,0,0.0
4331,ter3,1,2,6,0,9,231,55,55,8,37,62,18,19,14,2,13.38,1,15.13543765575551
4334,ter1,1,1,2,0,8,130,10,29,45,31,54,19,17,33,3,14.69,0,0.0
4336,ter2,1,0,4,1,2,171,53,53,7,54,85,9,12,16,5,6.8,1,13.517481229971635
4338,ter2,0,1,5,1,9,150,31,43,24,98,214,62,29,14,4,15.05,1,14.748973938508607
4339,ter5,1,2,3,0,9,131,18,32,29,34,54,14,11,21,8,8.5,0,0.0
4340,ter5,1,2,4,1,9,237,64,67,2,103,250,10,6,18,6,8.47,1,13.319545966665999
4345,ter4,0,3,4,1,8,357,139,139,0,79,98,8,7,19,13,4.64,1,14.111713229846702
4346,ter2,1,2,5,0,9,141,43,67,12,56,110,5,7,16,18,4.95,1,13.005851494747763
4348,ter4,1,2,2,1,9,228,46,85,3,54,63,14,18,15,3,10.18,1,14.973469226483225
4350,ter3,1,2,5,0,9,192,40,64,6,19,29,15,14,23,25,11.83,0,0.0
4351,ter4,1,5,1,0,0,194,62,62,4,17,45,9,5,18,12,6.33,0,0.0
4358,ter5,1,2,4,0,8,180,38,63,4,32,59,14,11,22,11,7.54,1,13.069333792409573
4359,ter4,1,1,2,0,8,278,60,80,7,52,101,13,16,18,6,11.89,1,15.583376490699221
4361,ter4,1,4,4,1,8,215,46,46,9,12,48,48,32,18,9,25.51,1,16.64564225698346
4365,ter4,1,3,2,1,8,103,21,32,40,41,72,48,26,17,10,24.59,0,0.0
4366,ter1,1,2,4,1,4,213,40,49,2,68,126,23,23,18,4,15.1,1,14.0881130227948
4371,ter5,1,2,7,0,8,185,38,49,18,54,107,26,24,20,16,21.77,0,0.0
4380,ter3,1,2,5,1,9,134,26,41,10,17,38,17,13,19,3,10.54,0,0.0
4382,ter3,1,5,1,0,3,258,73,94,3,84,94,13,10,17,3,19.42,1,12.857682093732839
4391,ter5,1,2,4,1,9,122,27,48,22,104,243,8,6,17,6,8.27,1,13.426446261955407
4394,ter3,1,3,4,1,8,283,97,97,0,69,94,41,21,39,4,16.37,1,15.282621906914818
4398,ter4,1,2,3,1,9,355,93,103,0,21,97,97,21,23,9,21.98,1,16.80317590482319
4401,ter3,1,2,6,1,8,220,89,89,5,74,174,17,10,10,6,8.17,1,14.642379018416497
4403,ter4,1,2,4,1,8,205,32,74,5,80,135,11,11,22,3,8.37,1,15.399020485224906
4407,ter1,1,2,2,0,7,134,29,32,18,27,44,29,19,17,6,15.4,0,0.0
4409,ter2,0,4,2,0,8,120,29,46,23,62,76,40,29,24,3,15.72,1,12.216124560225413
4414,ter1,1,3,6,1,0,222,50,77,6,35,75,11,8,15,6,7.43,0,0.0
4419,ter5,1,0,4,0,6,151,21,35,9,53,74,19,22,19,4,16.04,1,15.143320917492076
4426,ter3,1,1,3,0,8,367,67,69,1,11,50,28,35,20,4,10.34,1,15.245959820470237
4433,ter2,1,2,6,0,8,116,13,27,56,97,217,10,7,21,4,5.39,1,13.594566919758934
4438,ter5,1,3,2,1,9,105,20,29,26,33,57,34,15,8,7,18.52,0,0.0
4439,ter3,1,3,3,1,1,224,63,63,2,23,52,16,14,19,6,8.17,0,0.0
4442,ter4,1,0,7,0,8,223,58,71,2,80,104,11,15,33,4,9.12,1,17.302893242432766
4445,ter4,0,2,5,1,3,148,68,68,7,67,79,24,27,24,8,13.13,0,0.0
4451,ter2,0,5,1,1,9,141,28,31,10,71,89,27,18,13,3,12.18,1,10.074985470464075
4455,ter2,1,2,5,0,6,149,42,42,21,104,148,20,17,21,10,14.3,1,14.498995285768537
4460,ter2,1,4,1,0,8,167,25,53,13,51,122,19,7,26,3,10.32,1,10.942256431813323
4461,ter4,1,2,7,1,5,168,27,53,20,61,88,9,11,21,7,7.83,0,0.0
4472,ter3,1,0,6,1,8,232,25,55,24,54,67,4,3,20,15,4.86,1,14.786182815223366
4479,ter5,1,2,7,1,9,141,36,48,14,47,88,14,15,22,5,9.79,0,0.0
4481,ter5,1,0,4,1,9,239,106,106,0,51,71,25,18,21,4,5.09,1,14.382867223872198
4484,ter5,1,1,3,0,3,275,63,75,1,6,58,58,22,30,12,21.15,0,0.0
4491,ter5,1,2,4,1,8,224,102,102,3,22,54,13,11,14,4,11.93,1,13.704376797767845
4496,ter5,1,3,4,0,8,126,20,29,21,46,74,14,15,15,4,15.79,1,13.591835557512217
4497,ter5,1,2,5,1,1,193,51,82,0,27,59,18,16,20,21,11.44,0,0.0
4498,ter1,0,0,4,0,1,250,27,42,14,20,52,18,17,20,7,10.77,1,13.334483383819695
4503,ter5,0,3,4,1,8,221,49,66,9,17,35,12,7,29,8,7.51,1,11.685635702803307
4504,ter1,1,2,2,0,9,148,62,62,5,14,49,20,9,23,4,11.69,1,12.332717342531172
4506,ter3,1,5,4,0,1,249,46,67,8,28,68,35,27,27,3,10.53,1,13.594542567780238
4507,ter5,1,0,2,1,9,138,37,39,15,57,72,33,45,19,10,13.55,1,15.317742355550834
4510,ter2,0,0,4,1,9,60,11,12,61,82,174,9,6,18,17,9.83,1,13.552643646523087
4516,ter3,1,0,5,1,9,208,71,82,9,15,35,6,3,18,4,5.18,1,14.607097808911957
4520,ter4,1,2,2,0,3,113,24,36,20,13,42,25,20,14,9,7.63,0,0.0
4523,ter2,1,0,3,0,3,207,49,58,1,27,43,16,16,9,4,13.25,1,13.822828548810953
4524,ter5,1,1,1,1,8,134,20,35,24,59,106,11,7,24,6,6.28,0,0.0
4529,ter5,1,4,7,1,8,113,11,39,72,51,71,9,5,9,6,7.77,0,0.0
4531,ter5,1,3,2,1,8,414,84,114,0,33,67,10,6,23,20,8.44,1,12.133431142179141
4533,ter2,0,4,5,1,8,184,49,87,6,10,49,16,12,19,6,6.87,1,11.542989820259725
4537,ter5,1,2,2,1,2,72,6,24,70,15,33,25,22,15,13,16.77,0,0.0
4540,ter1,1,2,4,0,9,269,75,82,1,47,75,9,7,9,6,7.01,1,12.75115335133241
4541,ter3,1,4,1,1,6,223,39,73,2,10,56,6,3,20,7,4.46,0,0.0
4542,ter3,1,3,5,1,5,146,36,45,20,37,53,9,4,15,5,7.34,0,0.0
4543,ter5,1,4,2,0,8,186,49,63,2,67,128,11,7,16,7,4.52,1,11.015905647603553
4551,ter2,0,5,1,0,8,345,68,107,0,75,141,24,16,16,4,15.2,1,10.953596601134715
